cid	iter	formula	name	num_rgroup	electrons
C02718	1	C3H6N2O2	N-Formiminoglycine; Formiminoglycine; N-Formimidoylglycine	0	54.0
C02470	1	C10H7NO4	Xanthurenic acid; Xanthurenate	0	106.0
C05999	1	C3H6O2	Lactaldehyde; 2-Hydroxypropionaldehyde; 2-Hydroxypropanal	0	40.0
C01672	1	C5H14N2	Cadaverine; 1,5-Pentanediamine; 1,5-Diaminopentane; Pentamethylenediamine	0	58.0
C06181	1	C5H9N	Piperideine; 1-Piperideine	0	46.0
C20180	1	C15H24	(-)-alpha-Cuprenene	0	
C03671	1	C7H4O6	2-Pyrone-4,6-dicarboxylate	0	94.0
C06135	1	C39H69N2O18R	GA2; GalNAc-beta1->4Gal-beta1->4Glc-beta1->1'Cer; GalNAc-beta1->4LacCer	1	0.0
C04611	1	C21H27NO11	Indol-3-ylacetyl-myo-inositol L-arabinoside	0	248.0
C20162	1	C15H24	Viridiflorene	0	
C17227	1	C11H20O5S	3-(6'-Methylthio)hexylmalic acid; 3-(6'-Methylthio)hexylmalate	0	142.0
C02266	1	C5H8O5	D-Xylonolactone; D-Xylono-1,5-lactone	0	78.0
C09718	1	C15H24	beta-Santalene; (-)-beta-Santalene	0	114.0
C01094	1	C6H13O9P	D-Fructose 1-phosphate	0	136.0
C02427	1	C7H15N3O3	L-Homocitrulline	0	102.0
C00313	1	C23H36N7O19P3S	Oxalyl-CoA	0	436.0
C01402	1	C7H6NOR	Anilide	1	0.0
C02231	1	C3H3NO4	3-Nitroacrylate	0	60.0
C01721	1	C6H12O5	L-Fuculose; 6-Deoxy-L-tagatose	0	88.0
C16564	1	C30H54N10O10S2	Bis(glutathionyl)spermine disulfide	0	416.0
C20895	1	C10H13NO2	(2S,3S)-3-Methylphenylalanine	0	
C06062	1	C21H42N2O6PR	Ceramide phosphoethanolamine	1	0.0
C06156	1	C6H14NO8P	alpha-D-Glucosamine 1-phosphate; D-Glucosamine 1-phosphate	0	136.0
C04148	1	C13H16N2O4	Phenylacetylglutamine; alpha-N-Phenylacetyl-L-glutamine; N2-(2-Phenylacetyl)-L-glutamine	0	140.0
C09639	1	C15H24	alpha-Copaene; Copaene; (-)-alpha-Copaene	0	114.0
C10453	1	C10H12O2	Eugenol	0	88.0
C04015	1	C13H21NO10	N-Acetyl-4-O-acetylneuraminate; N,4-O-Diacetylneuraminate	0	186.0
C00197	1	C3H7O7P	3-Phospho-D-glycerate; D-Glycerate 3-phosphate; 3-Phospho-(R)-glycerate; 3-Phosphoglycerate	0	96.0
C16814	1	C15H24	gamma-Bisabolene; (Z)-gamma-Bisabolene	0	114.0
C19735	1	C15H24	(-)-endo-alpha-Bergamotene	0	114.0
C06000	1	C25H42N7O18P3S	(S)-3-Hydroxyisobutyryl-CoA	0	446.0
C01477	1	C15H10O5	Apigenin; 4',5,7-Trihydroxyflavone; 5,7,4'-Trihydroxyflavone	0	140.0
C03453	1	C6H6O5	gamma-Oxalocrotonate; (Z)-5-Oxohex-2-enedioate; 4-Oxalocrotonate	0	82.0
C12317	1	C4H9NO3	D-Allothreonine; D-allo-Threonine	0	64.0
C19882	1	C7H15O10P	D-glycero-D-manno-Heptose 7-phosphate	0	
C00072	1	C6H8O6	Ascorbate; Ascorbic acid; L-Ascorbate; L-Ascorbic acid; Vitamin C	0	92.0
C02046	1	C17H23NO3	L-Hyoscyamine; L-Tropine tropate; Daturine; Duboisine	0	156.0
C01182	1	C5H12O11P2	D-Ribulose 1,5-bisphosphate	0	160.0
C04507	1	C61H102O12P2	alpha-D-Galactosyl-diphosphoundecaprenol	0	594.0
C11928	1	C16H24N2O14P2	dTDP-4-oxo-2,6-dideoxy-D-allose	0	276.0
C19750	1	C12H10O2	3,5-Dihydroxybiphenyl; 3,5-Biphenyldiol; 5-Phenylresorcinol	0	98.0
C02656	1	C7H12O4	Pimelate; Pimelic acid; Heptanedioic acid; 6-Carboxyhexanoate	0	86.0
C05622	1	C29H30O17	Malonylapiin; Apigenin 7-O-[beta-D-apiosyl-(1->2)-(6-malonyl-beta-D-glucoside)]	0	340.0
C00153	1	C6H6N2O	Nicotinamide; Nicotinic acid amide; Niacinamide; Vitamin PP	0	64.0
C00418	1	C6H12O4	(R)-Mevalonate; Mevalonic acid; 3,5-Dihydroxy-3-methylvaleric acid	0	80.0
C11890	1	C20H34O	Aphidicolan-16beta-ol	0	162.0
C01113	1	C6H13O9P	D-Galactose 6-phosphate; 6-Phospho-D-galactose	0	136.0
C02353	1	C10H12N5O6P	2',3'-Cyclic AMP	0	170.0
C05977	1	C4H7O7PR2	2-Acyl-1-alkyl-sn-glycero-3-phosphate	2	0.0
C05258	1	C37H66N7O18P3S	(S)-3-Hydroxyhexadecanoyl-CoA	0	542.0
C00683	1	C25H40N7O19P3S	(S)-Methylmalonyl-CoA; (S)-Methylmalonyl-coenzyme A; (2S)-Methylmalonyl-CoA; D-Methylmalonyl-CoA	0	452.0
C05894	1	C94H157N9O25P2	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-D-alanyl-D-alanine	0	1014.0
C20482	1	C21H31N7O15P2	(6R)-6beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide; (R)-NADH-hydrate; (R)-NADHX	0	
C20415	1	C18H29N3O15P2	dTDP-4-acetamido-4,6-dideoxy-alpha-D-galactose; dTDP-Fuc4NAc	0	
C19674	1	C5H13O8P	D-Arabinitol 1-phosphate; D-Arabitol 1-phosphate	0	122.0
C04053	1	C6H8O6	5-Dehydro-4-deoxy-D-glucuronate; 4-Deoxy-L-threo-5-hexosulose uronate	0	92.0
C00208	1	C12H22O11	Maltose; Malt sugar; alpha-D-Glucopyranosyl-(1->4)-D-glucopyranose	0	182.0
C03174	1	C14H21N3O9S	S-Succinylglutathione	0	214.0
C20629	1	C21H19NO6	8-Demethylnovobiocic acid	0	
C00286	1	C10H16N5O13P3	dGTP; 2'-Deoxyguanosine 5'-triphosphate; Deoxyguanosine 5'-triphosphate; Deoxyguanosine triphosphate	0	260.0
C18219	1	C20H32O	Palustradienol	0	160.0
C00012	1	C2H4NO2R(C2H2NOR)n	Peptide	2	0.0
C04138	1	C10H16N4O3	N(alpha)-gamma-L-Glutamylhistamine; Nalpha-gamma-L-glutamylhistamine	0	128.0
C01077	1	C6H11NO4	O-Acetyl-L-homoserine; O-Acetylhomoserine	0	86.0
C18202	1	C10H18O2	8-Methyl-6-nonenoic acid	0	94.0
C02658	1	CH2NOR	Aldoxime; Aliphatic aldoxime	1	0.0
C04872	1	C22H33NO18R2	1,2-Diacyl-3-[3-(alpha-D-N-acetylneuraminyl)-beta-D-galactosyl]-sn-glycerol	2	0.0
C03537	1	C4H9NOS	S-Acetylthioethanolamine	0	64.0
C00121	1	C5H10O5	D-Ribose	0	80.0
C02119	1	C4H3O4R	3-Acylpyruvate	1	0.0
C00088	1	HNO2	Nitrite	0	24.0
C00636	1	C6H13O9P	D-Mannose 1-phosphate; alpha-D-Mannose 1-phosphate	0	136.0
C05375	1	C7H6O6	2-Hydroxy-2-hydropyrone-4,6-dicarboxylate	0	96.0
C00855	1	C5H11NO2S	D-Methionine; D-2-Amino-4-(methylthio)butyric acid	0	80.0
C00299	1	C9H12N2O6	Uridine	0	128.0
C12628	1	C27H30O14	Vitexin 2''-O-beta-L-rhamnoside; 2''-O-Rhamnosylvitexin; Vitexin 2''-rhamnoside	0	304.0
C01745	1	C14H12O2	Pinosylvin; 3,5-Stilbenediol	0	112.0
C00506	1	C3H7NO5S	L-Cysteate; L-Cysteic acid; 3-Sulfoalanine; 2-Amino-3-sulfopropionic acid	0	88.0
C01845	1	C3H8O	Propan-2-ol; 2-Propanol; Isopropanol; Isopropyl alcohol	0	34.0
C06866	1	C18H27NO3	Capsaicin	0	166.0
C16488	1	C12H24N2O7	Fructoselysine	0	166.0
C18242	1	C6HCl3O4	2,3,5-Trichlorodienelactone	0	120.0
C20906	1	C17H26O15R2	Galactosylglucosyldiacylglycerol; Gal-alpha1->2Glc-alpha1->3acyl2Gro; 1,2-Diacyl-3-O-[alpha-D-galactopyranosyl-(1->2)-O-alpha-D-glucopyranosyl]-sn-glycerol	2	
C00296	1	C7H12O6	Quinate; Quinic acid; Kinic acid; Chinic acid; L-Quinic acid; L-Quinate; (-)-Quinic acid	0	102.0
C06307	1	C10H16	(-)-beta-Pinene; (1S,5S)-6,6-Dimethyl-2-methylenebicyclo[3.1.1]heptane	0	76.0
C02391	1	CO2R2	Ester; Carboxylic ester	2	0.0
C05512	1	C10H12N4O4	Deoxyinosine	0	132.0
C17235	1	C10H13NO2	L-Homophenylalanine	0	96.0
C04225	1	C7H8O6	(Z)-But-2-ene-1,2,3-tricarboxylate; cis-2-Methylaconitate	0	98.0
C02463	1	C42H48N4O16	Precorrin 2; Dihydrosirohydrochlorin	0	456.0
C12835	1	C6H4Cl2O5	2,5-Dichloro-4-oxohex-2-enedioate	0	114.0
C06222	1	C7H15O10P	Sedoheptulose 1-phosphate; altro-Heptulose 1-phosphate	0	152.0
C17209	1	C6H10O5	2-Deoxy-scyllo-inosose; 2-Deoxyinosose; 2-Deoxy-L-scyllo-inosose	0	86.0
C05607	1	C9H10O3	Phenyllactate; (R)-Phenyllactate	0	88.0
C19741	1	C15H24	(+)-Cubenene	0	114.0
C04076	1	C6H11NO3	L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde; L-Allysine; Allysine; (S)-2-Amino-6-oxohexanoate	0	78.0
C15978	1	C17H29N4O8P2S	2-Methyl-1-hydroxybutyl-ThPP; 2-Methyl-1-hydroxybutyl-TPP	0	268.0
C16507	1	C16H29O7P	(10S)-Juvenile hormone III diol phosphate	0	196.0
C02478	1	C6H11O6R	beta-D-Mannoside	1	0.0
C03582	1	C14H12O3	Resveratrol; 3,4',5-Trihydroxystilbene; trans-Resveratrol	0	120.0
C11544	1	C9H16O9	2(alpha-D-Mannosyl)-D-glycerate; alpha-Mannosylglycerate; 2-O-(alpha-D-Mannopyranosyl)-D-glycerate	0	142.0
C04349	1	C6H8O6	(4S)-4,6-Dihydroxy-2,5-dioxohexanoate; 3-Deoxy-D-glycero-2,5-hexodiulosonate; 2,5-Diketo-3-deoxy-D-gluconate	0	92.0
C14463	1	C6H10O4	(R)-3-Hydroxy-3-methyl-2-oxopentanoate	0	78.0
C00345	1	C6H13O10P	6-Phospho-D-gluconate	0	144.0
C01499	1	C10H16O	Geranial; trans-Citral	0	84.0
C05378	1	C6H14O12P2	beta-D-Fructose 1,6-bisphosphate	0	176.0
C01412	1	C4H8O	Butanal; Butyraldehyde	0	40.0
C05984	1	C4H8O3	2-Hydroxybutanoic acid; 2-Hydroxybutyrate; 2-Hydroxybutyric acid	0	56.0
C20664	1	C10H20O7P2	(-)-Bornyl diphosphate; (2R,4S)-1,7,7-Trimethylbicyclo[2.2.1]hept-2-yl diphosphate	0	
C01904	1	C5H12O5	D-Arabitol; D-Arabinitol; D-Arabinol; D-Lyxitol	0	82.0
C00429	1	C4H6N2O2	5,6-Dihydrouracil; Dihydro-2,4(1H,3H)-pyrimidinedione; Dihydrouracile; Dihydrouracil; 5,6-Dihydro-2,4-dihydroxypyrimidine; Hydrouracil; 2,4-Dioxotetrahydropyrimidine	0	60.0
C01596	1	C4H5NO3	Maleamate; Maleamic acid	0	60.0
C20483	1	C21H32N7O18P3	(6R)-6beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide phosphate; (R)-NADPH-hydrate; (R)-NADPHX	0	
C07475	1	C22H27NO2	Lobeline; (-)-Lobeline	0	182.0
C00805	1	C7H6O3	Salicylate; o-Hydroxybenzoic acid; Salicylic acid	0	72.0
C06030	1	C5H6O5	Methyloxaloacetate	0	76.0
C07836	1	C7H15O10P	D-glycero-beta-D-manno-Heptose 7-phosphate	0	152.0
C11514	1	C7H8O6	(E)-3-(Methoxycarbonyl)pent-2-enedioate	0	98.0
C00386	1	C9H14N4O3	Carnosine; Nalpha-(beta-alanyl)-L-histidine	0	120.0
C04823	1	C13H19N4O12P	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole; 1-(5'-Phosphoribosyl)-4-(N-succinocarboxamide)-5-aminoimidazole; 5'-Phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole; (S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate; SAICAR	0	236.0
C12461	1	C9H10NO2SR	L-Tyrosyl-[pcp]	1	0.0
C00665	1	C6H14O12P2	beta-D-Fructose 2,6-bisphosphate; D-Fructose 2,6-bisphosphate	0	176.0
C01302	1	C12H16NO9P	1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate	0	182.0
C00134	1	C4H12N2	Putrescine; 1,4-Butanediamine; 1,4-Diaminobutane; Tetramethylenediamine; Butane-1,4-diamine	0	50.0
C17759	1	C16H20O9	1-O-Feruloyl-beta-D-glucose; 1-Feruloyl-D-glucose	0	188.0
C04631	1	C20H29N3O19P2	UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine; UDP-N-acetyl-3-O-(1-carboxyvinyl)-D-glucosamine; UDP-N-acetylglucosamine-3-O-pyruvateether; UDP-N-acetylglucosamine enolpyruvate; UDP-N-acetyl-3-O-(1-carboxyvinyl)-alpha-D-glucosamine	0	352.0
C17366	1	C7H11NO4	(2S,5S)-trans-Carboxymethylproline; (2S,5S)-5-Carboxymethylproline	0	92.0
C00181	1	C5H10O5	D-Xylose; Wood sugar	0	80.0
C15700	1	C9H16N2O4	gamma-Glutamyl-gamma-aminobutyraldehyde	0	116.0
C06655	1	C9H18N4O4	L-N2-(2-Carboxyethyl)arginine; N2-(2-Carboxyethyl)-L-arginine	0	132.0
C01467	1	C7H8O	3-Cresol; m-Cresol; 3-Hydroxytoluene	0	58.0
C00332	1	C25H40N7O18P3S	Acetoacetyl-CoA; Acetoacetyl coenzyme A; 3-Acetoacetyl-CoA	0	444.0
C20565	1	C20H24N10O12P2	Cyclic di-3',5'-adenylate; Cyclic di-AMP	0	
C03933	1	C10H16N3O6R	5-D-Glutamyl-D-glutamyl-peptide; gamma-D-Glutamyl-D-glutamyl-peptide	1	0.0
C20897	1	C20H33O20PR2	Glycerophosphoglycoglycerolipid; (sn-Gro-1-P)->6Glc-alpha1->2Glc-alpha1->3acyl2Gro; (sn-Gro-1-P)->6Glcalpha1->2Glcalpha1->3acyl2Gro; 1,2-Diacyl-3-[6''-(sn-glycero-1-phospho-)-alpha-D-kojibiosyl]-sn-glycerol	2	
C12124	1	C15H14O5	Apiforol	0	144.0
C04666	1	C6H11N2O6P	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate; D-erythro-Imidazole-glycerol 3-phosphate; D-erythro-Imidazole-glycerol phosphate	0	124.0
C15976	1	C16H27N4O8P2S	2-Methyl-1-hydroxypropyl-ThPP; 2-Methyl-1-hydroxypropyl-TPP	0	260.0
C16154	1	C15H23N3O16P2	UDP-L-Ara4FN; Uridine 5'-diphospho-beta-(4-deoxy-4-formamido-L-arabinose); UDP-4-deoxy-4-formamido-beta-L-arabinopyranose	0	292.0
C16427	1	C15H21N5O4	Isopentenyl adenosine	0	178.0
C16565	1	C8H21N3	Aminopropylcadaverine	0	90.0
C01762	1	C10H12N4O6	Xanthosine	0	148.0
C11884	1	C20H32O	Neoabietinol; Neoabietol	0	160.0
C12460	1	C14H18NO3SR	3-Dimethylallyl-beta-hydroxy-L-tyrosyl-[pcp]	1	0.0
C18228	1	C20H32	ent-Pimara-8(14),15-diene	0	152.0
C19929	1	C6H12N2O3	N-alpha-Acetyl-L-2,4-diaminobutyrate	0	
C00177	1	CN	Cyanide ion; Prussiate; CN-; Cyano; Cyanide	0	14.0
C02768	1	C3H9O6P(C3H7O5P)n	(Glycerophosphate)n; (Glycerophosphate)n+1; Poly(glycerol phosphate)	0	170.0
C05680	1	C4H12NO3P	N-Dimethyl-2-aminoethylphosphonate; 2-Dimethylaminoethylphosphonate	0	82.0
C15546	1	C16H23N5O6	O-beta-D-Glucopyranosyl-cis-zeatin; cis-Zeatin-O-glucoside	0	202.0
C16738	1	HSO4R	Sulfuric monoester; Ester sulfate	1	0.0
C12468	1	C9H7NO4	3-Amino-4,7-dihydroxycoumarin	0	100.0
C20184	1	C15H26O	(+)-T-Muurolol; (+)-tau-Muurolol; (1R,4R,4aS,8aR)-1,6-Dimethyl-4-(propan-2-yl)-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-ol	0	
C19719	1	C6H12N2O4	D-Alanyl-D-serine	0	94.0
C05668	1	C24H40N7O18P3S	3-Hydroxypropionyl-CoA; 3-Hydroxypropionyl coenzyme A; 3-Hydroxypropanoyl-CoA; 3-Hydroxypropanoyl coenzymeA; beta-Hydroxypropionyl-CoA	0	438.0
C00977	1	C11H13N3O	L-Tryptophanamide	0	108.0
C05772	1	C43H50N4O16	Precorrin 3A	0	464.0
C00266	1	C2H4O2	Glycolaldehyde; Hydroxyacetaldehyde	0	32.0
C05766	1	C40H44N4O16	Uroporphyrinogen I	0	440.0
C03868	1	C16H19NO7	Indole-3-acetyl-myo-inositol; Indol-3-ylacetyl-myo-inositol; Indole-3-ylacetyl-myo-inositol	0	178.0
C05123	1	C2H6O4S	2-Hydroxyethanesulfonate; 2-Hydroxyethanesulfonic acid; 2-Hydroxyethane-1-sulfonic acid; Isethionic acid; Isethionate	0	66.0
C12481	1	C17H28N2O15P2	dTDP-5-dimethyl-L-lyxose; dTDP-beta-L-noviose	0	294.0
C18324	1	C26H42N7O19P3S	(2S)-Methylsuccinyl-CoA; Methylsuccinyl-CoA; Methylsuccinyl-coenzyme A	0	460.0
C06370	1	C6H9O7R	alpha-D-Glucuronoside	1	0.0
C04089	1	C15H22N2O16P2	UDP-4-dehydro-6-deoxy-D-glucose; UDP-4-keto-6-deoxy-D-glucose; UDP-4-oxo-6-deoxy-D-glucose	0	284.0
C03058	1	C26H42N7O20P3S	2-Hydroxyglutaryl-CoA	0	468.0
C20230	1	C10H16	(+)-Sabinene	0	
C00556	1	C7H8O	Benzyl alcohol; alpha-Hydroxytoluene; Benzenemethanol; Phenylmethanol; Phenylcarbinol; Hydroxymethylbenzene	0	58.0
C08650	1	C15H12O4	Isoliquiritigenin	0	134.0
C01109	1	C6H10N2O3	4-Methylene-L-glutamine	0	84.0
C01222	1	C16H23N5O15P2	GDP-4-dehydro-6-deoxy-D-mannose; GDP-4-dehydro-6-deoxy-D-talose; GDP-4-oxo-6-deoxy-D-mannose; GDP-4-dehydro-D-rhamnose; GDP-4-keto-6-deoxy-D-mannose; GDP-4-dehydro-alpha-D-rhamnose; GDP-4-dehydro-6-deoxy-alpha-D-mannose	0	304.0
C05662	1	C7H10O7	Homoisocitrate; 3-Carboxy-2-hydroxyadipate; (-)-1-Hydroxy-1,2,4-butanetricarboxylate; (1R,2S)-1-Hydroxybutane-1,2,4-tricarboxylate; (-)-threo-Homoisocitrate	0	108.0
C15930	1	C6H12O7	L-Galactonate; L-Galactonic acid	0	104.0
C01817	1	C8H16N2O4S2	L-Homocystine; Homocystine	0	142.0
C03395	1	C2H3O2R	Fatty acid methyl ester	1	0.0
C00135	1	C6H9N3O2	L-Histidine; (S)-alpha-Amino-1H-imidazole-4-propionic acid	0	82.0
C11460	1	C17H26N2O15P2	dTDP-4-oxo-5-C-methyl-L-rhamnose; dTDP-4-oxo-6-deoxy-5-C-methyl-L-mannose	0	292.0
C00879	1	C6H10O8	D-Galactarate; D-Mucic acid; D-Galactaric acid; Galactaric acid; Galactarate; Mucic acid	0	110.0
C00966	1	C6H10O4	2-Dehydropantoate	0	78.0
C06425	1	C20H40O2	Icosanoic acid; Eicosanoic acid; Arachidic acid	0	176.0
C05100	1	C5H10N2O3	3-Ureidoisobutyrate	0	78.0
C09306	1	SO2	Sulfur dioxide	0	32.0
C09684	1	C15H24	Humulene; alpha-Humulene	0	114.0
C20677	1	C13H13NO4	N-(4-Coumaroyl)-L-homoserine lactone	0	
C05681	1	C21H42N2O5PR	Ceramide 2-aminoethylphosphonate; Ceramide ciliatine	1	0.0
C04058	1	C20H29N10O22P5	Bis(5'-adenosyl) pentaphosphate; P1,P5-Bis(5'-adenosyl)pentaphosphate	0	470.0
C00309	1	C5H10O5	D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose	0	80.0
C04197	1	C16H19NO7	Indole-3-acetyl-beta-1-D-glucoside; 1-O-(Indol-3-yl)acetyl-beta-D-glucose	0	178.0
C04512	1	C26H39N7O17P3SR	trans,trans-2,3,4,5-Tetradehydroacyl-CoA	1	0.0
C18070	1	C34H37N3O9	N1,N5,N10-Tricaffeoyl spermidine	0	334.0
C05281	1	C5H6N2O3	5-Methylbarbiturate; 5-Methylbarbituric acid	0	74.0
C06441	1	C5H11O8P	L-Xylulose 1-phosphate	0	120.0
C02985	1	C6H13O8P	L-Fucose 1-phosphate; 6-Deoxy-L-galactose 1-phosphate; beta-L-Fucose 1-phosphate	0	128.0
C01334	1	ClR	RCl	1	0.0
C00975	1	C4H4O6	Dihydroxyfumarate; Dihydroxyfumaric acid	0	76.0
C03972	1	C7H9NO4	2,3,4,5-Tetrahydrodipicolinate; delta1-Piperidine-2,6-dicarboxylate; L-2,3,4,5-Tetrahydrodipicolinate; (S)-2,3,4,5-Tetrahydropyridine-2,6-dicarboxylate	0	90.0
C09821	1	C28H42N7O18P3S	6-Oxocyclohex-1-ene-1-carbonyl-CoA; 6-Ketoxycyclohex-1-ene-1-carboxyl-CoA	0	464.0
C01860	1	C15H24	Trichodiene	0	114.0
C06352	1	C7H14O6	4-O-Methyl-myo-inositol; 1D-4-O-Methyl-myo-inositol	0	104.0
C00116	1	C3H8O3	Glycerol; Glycerin; 1,2,3-Trihydroxypropane; 1,2,3-Propanetriol	0	50.0
C03345	1	C26H42N7O17P3S	2-Methylbut-2-enoyl-CoA; trans-2-Methylbut-2-enoyl-CoA; Tiglyl-CoA; (E)-2-Methylcrotonoyl-CoA; Methylcrotonoyl-CoA; Methylcrotonyl-CoA; Tigloyl-CoA; 2-Methylcrotanoyl-CoA	0	444.0
C07027	1	C19H24N7O8P	N6,N6,O-Tridemethylpuromycin-5'-phosphate	0	266.0
C00394	1	C16H25N5O16P2	GDP-glucose; GDP-D-glucose; GDP-alpha-D-glucose	0	314.0
C16848	1	C6H11O8P	6-Deoxy-5-ketofructose 1-phosphate; 1-Deoxy-D-threo-hexo-2,5-diulose 6-phosphate	0	126.0
C00251	1	C10H10O6	Chorismate; Chorismic acid; (3R,4R)-3-[(1-Carboxyethenyl)oxy]-4-hydroxycyclohexa-1,5-diene-1-carboxylate	0	118.0
C01172	1	C6H13O9P	beta-D-Glucose 6-phosphate	0	
C01268	1	C9H15N4O9P	5-Amino-6-(5'-phosphoribosylamino)uracil; 5-Amino-6-(ribosylamino)-2,4-(1H,3H)-pyrimidinedione 5'-phosphate; 5-Amino-6-(5-phosphoribosylamino)uracil	0	184.0
C13051	1	C21H28N6O18P3	Nicotinic acid adenine dinucleotide phosphate; Nicotinate-adenine dinucleotide phosphate; NAADP	0	384.0
C03204	1	C20H21N7O7	10-Formyldihydrofolate	0	246.0
C11919	1	C18H31N3O13P2	dTDP-L-megosamine	0	294.0
C20638	1	C16H26N6O14P2	GDP-4-amino-4,6-dideoxy-alpha-D-mannose; GDP-alpha-D-perosamine	0	
C00258	1	C3H6O4	D-Glycerate; Glycerate; (R)-Glycerate; Glyceric acid	0	56.0
C11149	1	C2H2Cl2O2	Dichloroacetate	0	64.0
C11932	1	C16H24N2O14P2	dTDP-2,6-dideoxy-L-erythro-hexos-3-ulose; dTDP 1-ester with 2,6-dideoxy-L-erythro-hexopyranos-3-ulose	0	276.0
C02761	1	C5H9O5R	beta-L-Arabinoside	1	0.0
C17327	1	C15H25N3O14P2	CDP-ascarylose	0	278.0
C00060	1	CO2R	Carboxylate; R-COOH; Monocarboxylate; Carboxylic acid	1	0.0
C00069	1	HOR	Alcohol	1	0.0
C00609	1	C3H5OR	Long-chain aldehyde	1	0.0
C06189	1	C3H6O9P2	Cyclic 2,3-bisphospho-D-glycerate; Cyclic 2,3-diphospho-D-glycerate; Cyclic glycerate-2,3P2; cDPG	0	126.0
C03287	1	C5H10NO7P	L-Glutamyl 5-phosphate; L-Glutamate 5-phosphate	0	118.0
C01612	1	CH2OR2	Secondary alcohol; R-CHOH-R'	2	0.0
C00570	1	C11H20N4O11P2	CDP-ethanolamine; Cytidine diphosphate ethanolamine	0	232.0
C04425	1	C15H20N5O6S	S-Adenosyl-4-methylthio-2-oxobutanoate	0	208.0
C03871	1	C7H11NO5	L-2-Amino-6-oxoheptanedioate; L-2-Amino-6-oxopimelate	0	100.0
C01152	1	C7H11N3O2	N(pi)-Methyl-L-histidine; N-pros-Methyl-L-histidine; 3-Methylhistidine; 1-Methylhistidine	0	90.0
C00360	1	C10H14N5O6P	dAMP; 2'-Deoxyadenosine 5'-phosphate; 2'-Deoxyadenosine 5'-monophosphate; Deoxyadenylic acid; Deoxyadenosine monophosphate	0	172.0
C01479	1	C17H23NO3	Atropine; dl-Hyoscyamine	0	156.0
C06563	1	C15H10O5	Genistein; 5,7,4'-Trihydroxyisoflavone	0	140.0
C11038	1	C10H17N3O11P2	2'-Deoxy-5-hydroxymethylcytidine-5'-diphosphate	0	216.0
C10454	1	C11H14O2	Methyleugenol; O-Methyleugenol; Eugenol methyl ether	0	96.0
C01068	1	C5H13O8P	D-Ribitol 5-phosphate; Ribitol 5-phosphate; L-Ribitol 1-phosphate	0	122.0
C09614	1	C15H12O5	Butin; (-)-Butin; 7,3',4'-Trihydroxyflavanone	0	142.0
C16234	1	C7H5NO4	o-Nitrobenzoate; 2-Nitrobenzoic acid	0	86.0
C01728	1	C12H22O11	Mannobiose; alpha-1,6-Mannobiose; alpha-D-Manp-(1->6)-D-Manp	0	182.0
C00431	1	C5H11NO2	5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid	0	64.0
C05979	1	C3H8O	Propane-1-ol; Propanol; 1-Propanol; Propan-1-ol; Propyl alcohol; 1-Hydroxypropane; Ethylcarbinol; n-Propanol; n-Propyl alcohol; Optal; Osmosol extra; UN 1274	0	34.0
C03589	1	C5H8O4	4-Hydroxy-2-oxopentanoate; 4-Hydroxy-2-oxovalerate	0	70.0
C12203	1	C31H44N7O20P3S	5-Hydroxyferuloyl-CoA	0	500.0
C00006	1	C21H29N7O17P3	NADP+; NADP; Nicotinamide adenine dinucleotide phosphate; beta-Nicotinamide adenine dinucleotide phosphate; TPN; Triphosphopyridine nucleotide; beta-NADP+	0	384.0
C00137	1	C6H12O6	myo-Inositol; D-myo-Inositol; 1D-myo-Inositol; L-myo-Inositol; 1L-myo-Inositol; meso-Inositol; Inositol; Dambose; Cyclohexitol; Meat sugar; Bios I	0	96.0
C06790	1	C2HCl3	Trichloroethene; Trichloroethylene; TCE	0	64.0
C00794	1	C6H14O6	D-Sorbitol; D-Glucitol; L-Gulitol; Sorbitol	0	98.0
C05673	1	C11H20N4O10P2	CMP-2-aminoethylphosphonate; CMPciliatine	0	224.0
C17017	1	C14H14O7	Cyclic dehypoxanthine futalosine	0	154.0
C04508	1	C3H9O6P(C9H17O10P)n	alpha-D-Glucosylpoly(glycerol phosphate)	0	256.0
C00224	1	C10H14N5O10PS	Adenylyl sulfate; Adenosine 5'-phosphosulfate; APS; 5'-Adenylyl sulfate	0	220.0
C01126	1	C15H26O	(2E,6E)-Farnesol; 2-trans,6-trans-Farnesol; trans-Farnesol	0	124.0
C00213	1	C3H7NO2	Sarcosine; N-Methylglycine	0	48.0
